id,video_id,timestamp_start,timestamp_end,content,translated_content,created_at,lang_detected
2597,0TZjJ4OCunU,91.56,97.079,"khoảng 200 mã lực, một bên xoắn 280 Nm.",,2026-06-04 05:51:47.124748+00,vi
2598,0TZjJ4OCunU,95.159,98.88,Các thông số này theo lý thuyết thì thừa,,2026-06-04 05:51:47.124748+00,vi
2599,0TZjJ4OCunU,97.079,100.92,sức vận hành trên đường đô thị và đường,,2026-06-04 05:51:47.124748+00,vi
2600,0TZjJ4OCunU,98.88,105.04,trường ở Việt Nam. Hệ thống pin được,,2026-06-04 05:51:47.124748+00,vi
2601,0TZjJ4OCunU,100.92,107.84,"trang bị là LFB với dung lượng 60,13 KWh",,2026-06-04 05:51:47.124748+00,vi
2602,0TZjJ4OCunU,105.04,110.119,cho quãng đường di chuyển lên đến 450 km,,2026-06-04 05:51:47.124748+00,vi
2603,0TZjJ4OCunU,107.84,113.2,cho mỗi lần sạc. Tính năng sạc nhanh từ,,2026-06-04 05:51:47.124748+00,vi
2604,0TZjJ4OCunU,110.119,116.56,10% lên đến 70% chỉ trong vòng 30 phút,,2026-06-04 05:51:47.124748+00,vi
2605,0TZjJ4OCunU,113.2,118.2,với đầu sạc DC 80 kW.,,2026-06-04 05:51:47.124748+00,vi
2606,0TZjJ4OCunU,116.56,120.92,Trang bị tiện nghi của mẫu xe này cũng ở,,2026-06-04 05:51:47.124748+00,vi
2607,0TZjJ4OCunU,118.2,123,mức cơ bản với ghế bọc vải chỉnh cơ.,,2026-06-04 05:51:47.124748+00,vi
1009,nOpmGFkntb4,340.02,342.66,ສໍາ ລັບອາຫານທ່ຽງ,,2026-06-04 05:51:47.124748+00,unknown
2608,0TZjJ4OCunU,120.92,125.36,"Hàng ghế phía sau có thể gặp một chạm,",,2026-06-04 05:51:47.124748+00,vi
2609,0TZjJ4OCunU,123,128.64,có cửa gió riêng với cổng sạc USB A và,,2026-06-04 05:51:47.124748+00,vi
2610,0TZjJ4OCunU,125.36,130.239,"USBC, camera lùi. Về các tính năng an",,2026-06-04 05:51:47.124748+00,vi
2611,0TZjJ4OCunU,128.64,132,toàn thì Vinfat Lim Morin sẽ được trang,,2026-06-04 05:51:47.124748+00,vi
2612,0TZjJ4OCunU,130.239,134.08,bị các tính năng như là chống bó cứng,,2026-06-04 05:51:47.124748+00,vi
2613,0TZjJ4OCunU,132,136.16,"phanh, phân phối lực phanh điện tử, hỗ",,2026-06-04 05:51:47.124748+00,vi
2614,0TZjJ4OCunU,134.08,137.959,"trợ phanh khẩn cấp, cân bằng điện tử,",,2026-06-04 05:51:47.124748+00,vi
2615,0TZjJ4OCunU,136.16,139.879,"kiểm soát lực kéo, hỗ trợ khởi hành",,2026-06-04 05:51:47.124748+00,vi
2616,0TZjJ4OCunU,137.959,141.68,ngang dốc. Limorin hiện nay đang được,,2026-06-04 05:51:47.124748+00,vi
2617,0TZjJ4OCunU,139.879,144.4,bán với duy nhất một phiên bản và đi kèm,,2026-06-04 05:51:47.124748+00,vi
2618,0TZjJ4OCunU,141.68,146.56,với mức giá là 749 triệu đồng. Đây sẽ là,,2026-06-04 05:51:47.124748+00,vi
2619,0TZjJ4OCunU,144.4,148.16,"mẫu xe chiến lược của Vinfast, đáp ứng",,2026-06-04 05:51:47.124748+00,vi
2620,0TZjJ4OCunU,146.56,150.48,nhu cầu lớn của thị trường về một chiếc,,2026-06-04 05:51:47.124748+00,vi
2621,0TZjJ4OCunU,148.16,152.319,"xe điện bảy chỗ, rộng rãi, tiết kiệm.",,2026-06-04 05:51:47.124748+00,vi
2622,0TZjJ4OCunU,150.48,155.2,Đặc biệt với chính sách miễn phí sạc kéo,,2026-06-04 05:51:47.124748+00,vi
2623,0TZjJ4OCunU,152.319,157.16,dài đến tận tháng 6 năm 2027 thì đây sẽ,,2026-06-04 05:51:47.124748+00,vi
2624,0TZjJ4OCunU,155.2,159.64,là mẫu xe tối ưu cho các dịch vụ kinh,,2026-06-04 05:51:47.124748+00,vi
2625,0TZjJ4OCunU,157.16,159.64,doanh vận tải.,,2026-06-04 05:51:47.124748+00,vi
1378,moNqhkSmNNg,171.2,175.36,provincial electrical authority or,,2026-06-04 05:51:47.124748+00,en
1001,nOpmGFkntb4,291.48,296.1,ຮ້ານຄາເຟ່ ແລະເບິ່ງຄືວ່າເຮົາກຳລັງຈະໄປຄາເຟ່ທາງນອກ ໂອ້ຍ ພວກເຮົາມາຢູ່ນີ້,,2026-06-04 05:51:47.124748+00,unknown
1002,nOpmGFkntb4,298.56,304.44,ດີ ທັນທີທີ່ເຈົ້າປິດ AC ຂອງເຄື່ອງຈັກອອກ ພວກມັນເຫື່ອອອກຫຼາຍຢູ່ບ່ອນນັ້ນ ພວກເຮົາ,,2026-06-04 05:51:47.124748+00,unknown
1003,nOpmGFkntb4,304.44,309.96,ຈຶ່ງໄປຮ້ານກາເຟ ແລະຂ້ອຍສາມາດ ເຫັນພູມສັນຖານຢູ່ທີ່ນີ້ເບິ່ງດີຫຼາຍ ມັນສຽງສັ່ນສະເທືອນຫຼາຍ ຂ້ອຍ,,2026-06-04 05:51:47.124748+00,unknown
1004,nOpmGFkntb4,309.96,315,ໄດ້ຍິນສຽງດົນຕີຫຼີ້ນມັນເບິ່ງງາມຫຼາຍ ໂອ້ຍແລ້ວລັອກລູກນ້ອຍຂອງພວກເຮົາພວກເຮົາບໍ່ໄດ້ຕັ້ງຊື່ມັນ oh,,2026-06-04 05:51:47.124748+00,unknown
1005,nOpmGFkntb4,315,319.02,ພວກເຮົາຕ້ອງເອີ້ນມັນວ່າ macaron ຂ້ອຍຮູ້ສຶກວ່າມັນບໍ່ປະດິດຫຼາຍເພາະວ່ານັ້ນແມ່ນມັນແທ້ໆ.,,2026-06-04 05:51:47.124748+00,unknown
1006,nOpmGFkntb4,319.02,323.28,ຊື່ແລ້ວ Mac ຫຼື Mikey macaroon Mikey macaron Mikey ໄດ້ Macaron ໂອ້ຍຂ້ອຍ,,2026-06-04 05:51:47.124748+00,so
1007,nOpmGFkntb4,323.28,326.94,ມັກທີ່ວ່າຕົວຈິງແລ້ວເຫມາະສົມກັບ,,2026-06-04 05:51:47.124748+00,unknown
1008,nOpmGFkntb4,335.28,340.02,ກາເຟທີ່ມີຄວາມສຸກທີ່ພວກເຮົາໄດ້ຮັບຄວາມຫວານຊື່ນ,,2026-06-04 05:51:47.124748+00,unknown
1143,Jja5en9n9pw,116.36,121.6,เลย,,2026-06-04 05:51:47.124748+00,th
1315,Jja5en9n9pw,628.04,631.04,กัน,,2026-06-04 05:51:47.124748+00,th
1501,moNqhkSmNNg,495.28,500.4,"play. So you unplug it from the charger,",,2026-06-04 05:51:47.124748+00,en
1502,moNqhkSmNNg,497.84,502.879,"you plug it in your car, you get out",,2026-06-04 05:51:47.124748+00,fr
1503,moNqhkSmNNg,500.4,506.8,"your phone, and there's going to be a QR",,2026-06-04 05:51:47.124748+00,en
1504,moNqhkSmNNg,502.879,509.12,code and you just click on that and away,,2026-06-04 05:51:47.124748+00,en
1505,moNqhkSmNNg,506.8,511.599,you go. Pretty well every app works the,,2026-06-04 05:51:47.124748+00,en
1506,moNqhkSmNNg,509.12,514.24,"same way. Uh so yeah, here I had to",,2026-06-04 05:51:47.124748+00,so
1507,moNqhkSmNNg,511.599,517.68,choose the wallet I was going to use and,,2026-06-04 05:51:47.124748+00,en
1508,moNqhkSmNNg,514.24,520.159,then I had to confirm that and then I,,2026-06-04 05:51:47.124748+00,en
1509,moNqhkSmNNg,517.68,522.159,had to click start charging. So after,,2026-06-04 05:51:47.124748+00,en
1510,moNqhkSmNNg,520.159,524.8,"doing all that, yeah, it eventually",,2026-06-04 05:51:47.124748+00,en
1511,moNqhkSmNNg,522.159,527.76,started charging. Did the handshake. Oh,,2026-06-04 05:51:47.124748+00,en
1512,moNqhkSmNNg,524.8,529.36,"no, I'm starting here at 22%. Okay, so",,2026-06-04 05:51:47.124748+00,tl
1513,moNqhkSmNNg,527.76,532.72,let's see how long it takes to get to,,2026-06-04 05:51:47.124748+00,en
1514,moNqhkSmNNg,529.36,535.44,"full, but alas, look at this. This is",,2026-06-04 05:51:47.124748+00,en
1515,moNqhkSmNNg,532.72,538.56,"supposed to be 240 kilowatt, but it's",,2026-06-04 05:51:47.124748+00,en
1516,moNqhkSmNNg,535.44,541.6,"only charging at 40 kilow now. Okay, the",,2026-06-04 05:51:47.124748+00,en
1517,moNqhkSmNNg,538.56,544,"Cine 7, I do think it's limited at 150.",,2026-06-04 05:51:47.124748+00,en
1518,moNqhkSmNNg,541.6,545.839,Should be 150 then. There's nobody else,,2026-06-04 05:51:47.124748+00,en
1844,moNqhkSmNNg,1366.48,1370.36,one. Bye for now.,,2026-06-04 05:51:47.124748+00,en
1867,j41GKdcPhMM,3.649,6.97,นาที,,2026-06-04 05:51:47.124748+00,th
2001,99ZI6yDVOrA,313.37,317.87,그 엔진으로 하는 자동차에 대해서,,2026-06-04 05:51:47.124748+00,ko
2002,99ZI6yDVOrA,315.98,319.88,비중을 많이 주고 있는 것 같아요,,2026-06-04 05:51:47.124748+00,ko
2003,99ZI6yDVOrA,317.87,322.76,그걸 하이브리드 하지만 이제 중국차,,2026-06-04 05:51:47.124748+00,ko
2076,99ZI6yDVOrA,513.55,549.69,해보겠습니다,,2026-06-04 05:51:47.124748+00,ko
2296,hArnl8kI7DI,424,427.919,VDS,,2026-06-04 05:51:47.124748+00,de
2501,hArnl8kI7DI,853.04,856.72,nhìn bên ngoài thôi. Và cái điểm chê của,,2026-06-04 05:51:47.124748+00,vi
2502,hArnl8kI7DI,855.12,858.199,mình cho chiếc xe này là gì? Nói thiệt á,,2026-06-04 05:51:47.124748+00,vi
2503,hArnl8kI7DI,856.72,860.44,là chiếc Limo Green là một chiếc xe có,,2026-06-04 05:51:47.124748+00,vi
2504,hArnl8kI7DI,858.199,862.399,"thể sạc miễn phí, tiết kiệm, không gian",,2026-06-04 05:51:47.124748+00,vi
2505,hArnl8kI7DI,860.44,863.959,"rộng rãi, thương hiệu của Việt Nam.",,2026-06-04 05:51:47.124748+00,vi
4,cuFkQBe26mM,36,41.52,อรุณสวัสดิ์เช้าวันที่ 2 ของการเดินทาง,,2026-06-04 05:51:47.124748+00,th
5,cuFkQBe26mM,38.44,44.039,ครับวันนี้เรากำลังจะข้ามไปประเทศลาวนะ,,2026-06-04 05:51:47.124748+00,th
6,cuFkQBe26mM,41.52,45.8,ครับตอนนี้เราอยู่ที่ด่านพรมแดนหนองคาย,,2026-06-04 05:51:47.124748+00,th
7,cuFkQBe26mM,44.039,48.079,ตอนนี้เรากำลังจะยื่นเอกสารแล้วนะครับ,,2026-06-04 05:51:47.124748+00,th
8,cuFkQBe26mM,45.8,51.48,ซึ่งเอกสารที่เราเตรียมเนี่ยจะต้องเตรียม,,2026-06-04 05:51:47.124748+00,th
9,cuFkQBe26mM,48.079,53.28,เอกสารสำหรับรถแล้วก็สำหรับคนด้วยตอนแรก,,2026-06-04 05:51:47.124748+00,th
10,cuFkQBe26mM,51.48,56.719,เนี่ยเดี๋ยวเราจะต้องไปทำถ้าเกิดยังไม่,,2026-06-04 05:51:47.124748+00,th
11,cuFkQBe26mM,53.28,58.92,เคยข้ามนะครับเดี๋ยวเราจะต้องทำตัว QR,,2026-06-04 05:51:47.124748+00,th
12,cuFkQBe26mM,56.719,62.84,coe สำหรับตัวพาสปอร์ตรถกันก่อนแล้วก็,,2026-06-04 05:51:47.124748+00,th
13,cuFkQBe26mM,58.92,65.92,เดี๋ยวเราจะไปชอบที่ไหนนะ 4D  4D สำหรับ,,2026-06-04 05:51:47.124748+00,th
14,cuFkQBe26mM,62.84,69.32,คนอ่า 4D สำหรับคนไปยื่นเอกสารสำหรับคนนะ,,2026-06-04 05:51:47.124748+00,th
15,cuFkQBe26mM,65.92,71.72,ครับแล้วก็6ดีศุลกรสำหรับ 6d สำหรับรถนะ,,2026-06-04 05:51:47.124748+00,th
16,cuFkQBe26mM,69.32,74.159,ครับเดี๋ยวเรามาสรุปเอกสารให้ฟังอีกทีนะ,,2026-06-04 05:51:47.124748+00,th
17,cuFkQBe26mM,71.72,76,ครับว่ามันจะมีอะไรบ้างนะครับก็จะมีอ่ะ,,2026-06-04 05:51:47.124748+00,th
18,cuFkQBe26mM,74.159,78.119,ไม่เป็นไรเดี๋ยวผมขึ้นรายละเอียดให้แล้ว,,2026-06-04 05:51:47.124748+00,th
19,cuFkQBe26mM,76,80.159,กันเพราะเพราะถ้าพูดมันมันน่าจะยาวนะครับ,,2026-06-04 05:51:47.124748+00,th
20,cuFkQBe26mM,78.119,82.799,ว่าเราจะต้องเตรียมเอกสารอะไรไปบ้าง,,2026-06-04 05:51:47.124748+00,th
21,cuFkQBe26mM,80.159,85,เดี๋ยวตอนนี้เราขอไปทำเอกสารเรื่องรถแล้ว,,2026-06-04 05:51:47.124748+00,th
22,cuFkQBe26mM,82.799,86.799,ข้ามแดนผ่านไปก่อนนะครับแล้วเดี๋ยวเราจะ,,2026-06-04 05:51:47.124748+00,th
23,cuFkQBe26mM,85,89.32,มาเล่าให้ฟังตอนนี้เริ่มอันนี้ฝั่งไทย,,2026-06-04 05:51:47.124748+00,th
24,cuFkQBe26mM,86.799,92.52,ก่อนอ่าฝั่งไทยก่อนนะครับแล้วเดี๋ยวเราก็,,2026-06-04 05:51:47.124748+00,th
25,cuFkQBe26mM,89.32,94.2,ไปทำฝั่งฝั่งาอีกทีเดี๋ยวไปทำเอกสารแล้ว,,2026-06-04 05:51:47.124748+00,th
26,cuFkQBe26mM,92.52,97.56,เดี๋ยวมาเล่าให้ฟังอีกทีครับตอนนี้เริ่ม,,2026-06-04 05:51:47.124748+00,th
27,cuFkQBe26mM,94.2,116.77,ตื่นเต้นะไปทำเอกสารก่อน,,2026-06-04 05:51:47.124748+00,th
28,cuFkQBe26mM,97.56,116.77,[เพลง],,2026-06-04 05:51:47.124748+00,th
29,cuFkQBe26mM,118.84,155.209,ครับเ,,2026-06-04 05:51:47.124748+00,th
30,cuFkQBe26mM,121.17,155.209,[เพลง],,2026-06-04 05:51:47.124748+00,th
31,cuFkQBe26mM,161.09,164.139,[เพลง],,2026-06-04 05:51:47.124748+00,th
32,cuFkQBe26mM,166.66,172.4,[เพลง],,2026-06-04 05:51:47.124748+00,th
33,cuFkQBe26mM,168.12,175.4,ขวาหรือซ้ายก็ได้ขวาะกันขวาเหรอเอ้ยอัน,,2026-06-04 05:51:47.124748+00,th
34,cuFkQBe26mM,172.4,178,ไหนวะอันไหนเนี่ยซ้ายก็ได้อ่ะซ้ายมันไม่,,2026-06-04 05:51:47.124748+00,th
35,cuFkQBe26mM,175.4,182.56,รู้มันมีไม้กั้น 2 อันก็ไม่รู้ว่าอันไหน,,2026-06-04 05:51:47.124748+00,th
36,cuFkQBe26mM,178,187.84,แต่ต้องจอดอ่ะไม่รู้ว่าคนอยู่ไหนยังไงต่อ,,2026-06-04 05:51:47.124748+00,th
37,cuFkQBe26mM,182.56,189.56,นี้รเปล่างงมาก 20 บาทค่ะ 20 บาทงงไม่,,2026-06-04 05:51:47.124748+00,th
38,cuFkQBe26mM,187.84,191.44,ต้องงงอย่าเพิ่งงง,,2026-06-04 05:51:47.124748+00,th
39,cuFkQBe26mM,189.56,193,อ่ะ,,2026-06-04 05:51:47.124748+00,th
40,cuFkQBe26mM,191.44,198.519,20,,2026-06-04 05:51:47.124748+00,unknown
41,cuFkQBe26mM,193,202.36,ขอบครออะไรลไปเสร็จได้แล้วนเหรอเออเอางงเ,,2026-06-04 05:51:47.124748+00,th
42,cuFkQBe26mM,198.519,204.44,ก็ังไครั้งแรกเ,,2026-06-04 05:51:47.124748+00,th
43,cuFkQBe26mM,202.36,208.879,ก็ทำไม,,2026-06-04 05:51:47.124748+00,th
44,cuFkQBe26mM,204.44,211.84,วะทำไมไม่ใช้กล้องหน้าตลกกว่าไม่เป็นไร,,2026-06-04 05:51:47.124748+00,th
45,cuFkQBe26mM,208.879,215.36,เนี่ยเราได้เห็นทางเิโออยากเห็นหน้าคน,,2026-06-04 05:51:47.124748+00,th
46,cuFkQBe26mM,211.84,218.4,เป็นอย่างงี้ครับบอร์เอคตอนนี้เราข้าม,,2026-06-04 05:51:47.124748+00,th
47,cuFkQBe26mM,215.36,221.48,ผ่านมาแล้วยังยังไม่ข้ามเราเพิ่งแบบจ่าย,,2026-06-04 05:51:47.124748+00,th
48,cuFkQBe26mM,218.4,224.439,ค่าผ่านทางเราอยู่เมืองไทยอยู่จ้าอเรายัง,,2026-06-04 05:51:47.124748+00,th
49,cuFkQBe26mM,221.48,224.439,ไม่ได้ไปฝั่งนี้,,2026-06-04 05:51:47.124748+00,th
50,cuFkQBe26mM,225.519,233.319,เลยอ่าเรากำลังข้ามสะพานมิตรภาพไทยลาว,,2026-06-04 05:51:47.124748+00,th
51,cuFkQBe26mM,230.519,236.36,แล้วนะครับโอ้โหหลังจากเสียเวลามามาถึง,,2026-06-04 05:51:47.124748+00,th
52,cuFkQBe26mM,233.319,238.84,นี่้าประมาณ 99:00 น 11:30 นยังไม่ได้,,2026-06-04 05:51:47.124748+00,th
53,cuFkQBe26mM,236.36,243,ข้ามเลยครับเนี่ยประมาณตอนนี้ประมาณ 11:30,,2026-06-04 05:51:47.124748+00,th
54,cuFkQBe26mM,238.84,247.48,นแล้วเพิ่งจะได้ข้ามเนี่ยครับนี่ครั้งแรก,,2026-06-04 05:51:47.124748+00,th
55,cuFkQBe26mM,243,251.519,เลยก็คือการขับรถข้ามประเทศเมากดู,,2026-06-04 05:51:47.124748+00,th
56,cuFkQBe26mM,247.48,254.04,บรรยากาศไปก่อนครับการข้ามาไทยลาวตอนนี้,,2026-06-04 05:51:47.124748+00,th
57,cuFkQBe26mM,251.519,260.6,เราอยู่ฝั่งไทยอยู่ครับแล้วก็กำลังอยู่,,2026-06-04 05:51:47.124748+00,th
58,cuFkQBe26mM,254.04,263.6,กลางแม่น้ำโขงนะครับเรากำลังจะนไปฝั่งลาว,,2026-06-04 05:51:47.124748+00,th
59,cuFkQBe26mM,260.6,263.6,แล้ว,,2026-06-04 05:51:47.124748+00,th
60,cuFkQBe26mM,265.84,274.68,แย้เรา้ามาฝั่งลตอนนี้เรา้ามาฝั่งเอาแล้ว,,2026-06-04 05:51:47.124748+00,th
61,cuFkQBe26mM,270.12,278.08,ครับนี่ทีนี้เราจะต้องขับขวาแล้วล่ะนะ,,2026-06-04 05:51:47.124748+00,th
62,cuFkQBe26mM,274.68,281.639,ครับอไม่เป็นไรโอเคเดี๋ยวเราจะไปลุ้นกัน,,2026-06-04 05:51:47.124748+00,th
63,cuFkQBe26mM,278.08,284.16,ที่ตมฝั่งลาวต่อค่ะออตอนนี้เราอยู่ฝั่ง,,2026-06-04 05:51:47.124748+00,th
64,cuFkQBe26mM,281.639,284.16,ลาวแล้วนะ,,2026-06-04 05:51:47.124748+00,th
65,cuFkQBe26mM,284.84,291.52,ครับเราไปถึงตมฝั่งาเราจะต้องทำอะไรบ้าง,,2026-06-04 05:51:47.124748+00,th
66,cuFkQBe26mM,288.24,295.68,น้องจตรวจเมืองตรวจขเข้าเมืองก่อนใช่มย,,2026-06-04 05:51:47.124748+00,th
67,cuFkQBe26mM,291.52,299,แล้วเราก็จะไปหาร้านแลกเงินเอาเอาสเต็ป,,2026-06-04 05:51:47.124748+00,th
68,cuFkQBe26mM,295.68,303.8,แรกก่อนนก็มก่อนไงแล้วก็จะไปหาร้านแรก,,2026-06-04 05:51:47.124748+00,th
69,cuFkQBe26mM,299,307.039,เงินโอเคมาลงมาเสร็จปั๊บทีนี้ภาษาไทยจะ,,2026-06-04 05:51:47.124748+00,th
70,cuFkQBe26mM,303.8,307.039,ใช้ไม่ได้แล้วนะคะคุณผู้,,2026-06-04 05:51:47.124748+00,th
71,cuFkQBe26mM,307.16,315.16,ชมก่อนนะเข้าใจว่าน่าจะต้องจอดหรือยังไง,,2026-06-04 05:51:47.124748+00,th
72,cuFkQBe26mM,312.52,315.16,ก่อน,,2026-06-04 05:51:47.124748+00,th
73,cuFkQBe26mM,318.6,328.7,แล้วน่าจะต้องไปตามทางเขไปก่อน,,2026-06-04 05:51:47.124748+00,th
74,cuFkQBe26mM,322.84,330.12,เนาะใช่ใช่มใช่แล้วมาคันหน้าเลยด้วย,,2026-06-04 05:51:47.124748+00,th
75,cuFkQBe26mM,328.7,333.4,[เพลง],,2026-06-04 05:51:47.124748+00,th
76,cuFkQBe26mM,330.12,336.56,เราวิ่งถูกเลนใช่มยเออถูกเลนใช่มตอนนี้,,2026-06-04 05:51:47.124748+00,th
77,cuFkQBe26mM,333.4,340.16,น่าจะต้องขวาแล้วใช่มยเราขวาไปก่อนแล้ว,,2026-06-04 05:51:47.124748+00,th
78,cuFkQBe26mM,336.56,345.039,กันนะครับเส้นทางนี้มันไม่มีเพื่อนเลยอ่ะ,,2026-06-04 05:51:47.124748+00,th
79,cuFkQBe26mM,340.16,347.919,เออมันช่างเดียวดายซะเหลือเกินเอคเข้าใจ,,2026-06-04 05:51:47.124748+00,th
80,cuFkQBe26mM,345.039,351.36,ป่ะน่าจะตงอันนี้เป็นอันนี้เป็นตมแน่นอน,,2026-06-04 05:51:47.124748+00,th
81,cuFkQBe26mM,347.919,354.199,อ่าอันนี้ตมแล้วก็เห้ามเลี้ยวขวาเอ้ยห้าม,,2026-06-04 05:51:47.124748+00,th
82,cuFkQBe26mM,351.36,358.639,เลี้ยวซ้ายตรงนก่อนแล้วยังไงต่อตรงไปก่อน,,2026-06-04 05:51:47.124748+00,th
